car_ID,symboling,doornumber,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,log_price,log_enginesize,log_horsepower,log_compressionratio,brand_mazda,brand_mitsubishi,brand_nissan,brand_other,brand_peugeot,brand_subaru,brand_toyota,brand_volkswagen,brand_volvo,fueltype_gas,aspiration_turbo,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_fwd,drivewheel_rwd,enginelocation_rear,size_pc,power_pc,hp_x_size,weight_x_mpg
88,1,0,96.3,172.4,65.4,51.6,2403,3,2,110,6,3.17,3.46,7.5,116,5500,23,30,9279.0,9.13550906135318,4.700480365792417,4.7535901911063645,2.0149030205422647,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,-0.650645783322428,-0.7883593639786296,12760,55269
89,-1,0,96.3,172.4,65.4,51.6,2403,3,2,110,6,3.17,3.46,7.5,116,5500,23,30,9279.0,9.13550906135318,4.700480365792417,4.7535901911063645,2.0149030205422647,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-0.650645783322428,-0.7883593639786296,12760,55269
90,1,1,94.5,165.3,63.8,54.5,1889,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,5499.0,8.612321536507814,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.104834057353767,0.6846353066904339,6693,58559
91,1,1,94.5,165.3,63.8,54.5,2017,3,2,103,3,2.99,3.47,21.9,55,4800,45,50,7099.0,8.867709208039386,4.634728988229636,4.007333185232471,3.086486636822455,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-2.0658057379937045,0.7972613149306248,5665,90765
92,1,1,94.5,165.3,63.8,54.5,1918,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,6649.0,8.802221746402456,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.0799868522152707,0.6796239784330734,6693,59458
93,1,0,94.5,165.3,63.8,54.5,1938,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,6849.0,8.831857935197906,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.0628508486714803,0.6761678899797213,6693,60078
94,1,0,94.5,170.2,63.8,53.5,2024,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7349.0,8.90231952852887,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-1.893528765829362,0.43187680567326975,6693,62744
95,1,1,94.5,165.3,63.8,54.5,1951,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7299.0,8.895492631451633,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.051712446368016,0.6739214324850424,6693,60481
96,1,1,94.5,165.6,63.8,53.3,2028,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7799.0,8.961750799330497,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,-2.0639319497565283,0.31020685224783595,6693,62868
97,1,0,94.5,165.3,63.8,54.5,1971,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7499.0,8.92252495730139,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.0345764428242257,0.6704653440316903,6693,61101
98,1,0,94.5,170.2,63.8,53.5,2037,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7999.0,8.987071812848821,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-1.882390363525898,0.4296303481785909,6693,63147
99,2,1,95.1,162.4,63.8,53.3,2008,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,8249.0,9.017847259860732,4.574710978503383,4.23410650459726,2.2407096892759584,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,-2.1525732167506524,0.30433724007075363,6693,62248
100,0,0,97.2,173.4,65.2,54.7,2324,3,2,120,1,3.33,3.47,8.5,97,5200,27,34,8949.0,9.099297073182859,4.787491742782046,4.574710978503383,2.1400661634962708,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,-0.5135567727553775,0.3751197604927665,11640,62748
101,0,0,97.2,173.4,65.2,54.7,2302,3,2,120,1,3.33,3.47,8.5,97,5200,27,34,9549.0,9.164191715950203,4.787491742782046,4.574710978503383,2.1400661634962708,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-0.5324063766535472,0.37892145779145386,11640,62154
102,0,0,100.4,181.7,66.5,55.1,3095,5,3,181,5,3.43,3.27,9.0,152,5200,17,22,13499.0,9.510370887608827,5.198497031265826,5.0238805208462765,2.1972245773362196,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2.007557514771025,-0.5478897080343658,27512,52615
103,0,0,100.4,184.6,66.5,56.1,3296,5,3,181,5,3.43,3.27,9.0,152,5200,17,22,14399.0,9.57491403870827,5.198497031265826,5.0238805208462765,2.1972245773362196,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,2.3538630931088553,-0.2482251259083971,27512,56032
104,0,0,100.4,184.6,66.5,55.1,3060,5,3,181,5,3.43,3.27,9.0,152,5200,19,25,13499.0,9.510370887608827,5.198497031265826,5.0238805208462765,2.1972245773362196,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2.0778522559984953,-0.5028148526431983,27512,58140
105,3,1,91.3,170.7,67.9,49.7,3071,5,3,181,5,3.43,3.27,9.0,160,5200,19,25,17199.0,9.752606521576492,5.198497031265826,5.075173815233827,2.1972245773362196,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.9609194420221765,-2.9141999083956582,28960,58349
106,3,1,91.3,170.7,67.9,49.7,3139,5,3,181,5,3.43,3.27,7.8,200,5200,17,23,19699.0,9.888323152016355,5.198497031265826,5.298317366548036,2.0541237336955462,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,1.3838849871915246,-3.4445287370996787,36200,53363
107,1,1,99.2,178.5,67.9,49.7,3139,5,3,181,5,3.43,3.27,9.0,160,5200,19,25,18399.0,9.820051594294094,5.198497031265826,5.075173815233827,2.1972245773362196,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.8044034215014109,-2.3767620180641407,28960,59641
108,0,0,107.9,186.7,68.4,56.7,3020,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,11900.0,9.38429367909962,4.787491742782046,4.574710978503383,2.128231705849268,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2.0141504561701087,1.5987977727037317,11640,57380
109,0,0,107.9,186.7,68.4,56.7,3197,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,13200.0,9.487972108574462,5.0238805208462765,4.553876891600541,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2.4515902283271083,1.344767653914903,14440,89516
110,0,0,114.2,198.9,68.4,58.7,3230,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,12440.0,9.42867236629317,4.787491742782046,4.574710978503383,2.128231705849268,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,3.1746610219638223,2.671684848078648,11640,61370
111,0,0,114.2,198.9,68.4,58.7,3430,2,2,152,3,3.7,3.52,21.0,95,4150,25,25,13860.0,9.536762272743895,5.0238805208462765,4.553876891600541,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,3.631807198196181,2.413680227568465,14440,85750
112,0,0,107.9,186.7,68.4,56.7,3075,2,2,120,5,3.46,2.19,8.4,95,5000,19,24,15580.0,9.65374331942474,4.787491742782046,4.553876891600541,2.128231705849268,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2.04303930925951,1.6152224358551446,11400,58425
113,0,0,107.9,186.7,68.4,56.7,3252,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,16900.0,9.735068900911164,5.0238805208462765,4.553876891600541,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2.498714238072532,1.3352634106681847,14440,91056
114,0,0,114.2,198.9,68.4,56.7,3285,2,2,120,5,3.46,2.19,8.4,95,5000,19,24,16695.0,9.722864552377755,4.787491742782046,4.553876891600541,2.128231705849268,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,3.055937884465962,2.097366370261349,11400,62415
115,0,0,114.2,198.9,68.4,58.7,3485,2,2,152,3,3.7,3.52,21.0,95,4150,25,25,17075.0,9.74537068443899,5.0238805208462765,4.553876891600541,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,3.678931207941605,2.4041759843217467,14440,87125
116,0,0,107.9,186.7,68.4,56.7,3075,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,16630.0,9.718963572186974,4.787491742782046,4.574710978503383,2.128231705849268,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2.061274465915533,1.5892935294570134,11640,58425
117,0,0,107.9,186.7,68.4,56.7,3252,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,17950.0,9.795345393916424,5.0238805208462765,4.553876891600541,3.044522437723423,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2.498714238072532,1.3352634106681847,14440,91056
118,0,0,108.0,186.7,68.3,56.0,3130,2,2,134,5,3.61,3.21,7.0,142,5600,18,24,18150.0,9.806425839692997,4.897839799950911,4.955827057601261,1.9459101490553132,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,2.5870085676925205,0.6870089008283251,19028,56340
119,1,1,93.7,157.3,63.8,50.8,1918,3,2,90,1,2.97,3.23,9.4,68,5500,37,41,5572.0,8.625509334899697,4.499809670330265,4.219507705176107,2.2407096892759584,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,-2.7575354155524265,-0.4983803038342915,6120,70966
120,1,1,93.7,157.3,63.8,50.8,2128,3,2,98,6,3.03,3.39,7.6,102,5500,24,30,7957.0,8.981807323377534,4.584967478670572,4.624972813284271,2.028148247292285,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,-2.191604390827615,-1.0378038019564169,9996,51072
121,1,0,93.7,157.3,63.8,50.6,1967,3,2,90,1,2.97,3.23,9.4,68,5500,31,38,6229.0,8.736971085254146,4.499809670330265,4.219507705176107,2.2407096892759584,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,-2.730313405928866,-0.5659220346418743,6120,60977
122,1,0,93.7,167.3,63.8,50.8,1989,3,2,90,1,2.97,3.23,9.4,68,5500,31,38,6692.0,8.808668062106715,4.499809670330265,4.219507705176107,2.2407096892759584,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.350900025630234,-0.37607458819610134,6120,61659
123,1,0,93.7,167.3,63.8,50.8,2191,3,2,98,1,2.97,3.23,9.4,68,5500,31,38,7609.0,8.937087036176523,4.584967478670572,4.219507705176107,2.2407096892759584,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,-2.10182106547533,-0.47332424216865615,6664,67921
124,-1,0,103.3,174.6,64.6,59.8,2535,3,2,122,1,3.35,3.46,8.5,88,5000,24,30,8921.0,9.096163326913784,4.804021044733257,4.477336814478207,2.1400661634962708,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.30281106600843005,2.3104473832256325,10736,60840
125,3,1,95.9,173.2,66.3,50.2,2818,3,2,156,6,3.59,3.86,7.0,145,5000,19,24,12764.0,9.454383987398135,5.049856007249537,4.976733742420574,1.9459101490553132,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0.4805632735893329,-2.027480274417351,22620,53542
126,3,1,94.5,168.9,68.3,50.2,2778,3,2,151,5,3.94,3.11,9.5,143,5500,19,27,22018.0,9.999615579630348,5.017279836814924,4.962844630259907,2.2512917986064953,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.5315303083210361,-2.1094164267132025,21593,52782
127,3,1,89.5,168.9,65.0,51.6,2756,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,32528.0,10.389856535868129,5.267858159063328,5.332718793265369,2.2512917986064953,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,0.636606360592174,-3.109765325371269,40158,46852
128,3,1,89.5,168.9,65.0,51.6,2756,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,34028.0,10.434938994095775,5.267858159063328,5.332718793265369,2.2512917986064953,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,0.636606360592174,-3.109765325371269,40158,46852
129,3,1,89.5,168.9,65.0,51.6,2800,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,37028.0,10.519429662187102,5.267858159063328,5.332718793265369,2.2512917986064953,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.6743055683885134,-3.1173687199686433,40158,47600
130,1,1,98.4,175.7,72.3,50.5,3366,1,0,203,5,3.94,3.11,10.0,207,5750,17,28,31400.5,10.354579095336446,5.313205979041787,5.662960480135946,2.302585092994046,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,3.4067136884622373,-3.080863954747689,42021,57222
131,0,0,96.1,181.5,66.5,55.2,2579,3,2,132,5,3.46,3.9,8.7,90,5100,23,31,9295.0,9.137231900155545,4.882801922586371,4.499809670330265,2.163323025660538,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.25450451395634244,0.5119802366890442,11880,59317
132,2,1,96.1,176.8,66.6,50.5,2460,3,2,132,5,3.46,3.9,8.7,90,5100,23,31,9895.0,9.199784858036667,4.882801922586371,4.499809670330265,2.163323025660538,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,-0.33731878248539643,-0.9198101863688912,11880,56580
133,3,1,99.1,186.6,66.5,56.1,2658,3,2,121,5,3.54,3.07,9.31,110,5250,21,28,11850.0,9.380083146563278,4.795790545596741,4.700480365792417,2.231089091288976,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.8385784902196081,0.8279202699734902,13310,55818
134,2,0,99.1,186.6,66.5,56.1,2695,3,2,121,5,3.54,3.07,9.3,110,5250,21,28,12170.0,9.406729185981574,4.795790545596741,4.700480365792417,2.2300144001592104,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.8702800967756207,0.8215265063347889,13310,56595
135,3,1,99.1,186.6,66.5,56.1,2707,3,2,121,5,2.54,2.07,9.3,110,5250,21,28,15040.0,9.618468597503831,4.795790545596741,4.700480365792417,2.2300144001592104,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.880561698901895,0.8194528532627776,13310,56847
136,2,0,99.1,186.6,66.5,56.1,2758,3,2,121,5,3.54,3.07,9.3,110,5250,21,28,15510.0,9.649240256170584,4.795790545596741,4.700480365792417,2.2300144001592104,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.924258507938561,0.8106398277067297,13310,57918
137,3,1,99.1,186.6,66.5,56.1,2808,0,2,121,5,3.54,3.07,9.0,160,5500,19,26,18150.0,9.806425839692997,4.795790545596741,5.075173815233827,2.1972245773362196,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,1.422977433198613,0.15377694662007022,19360,53352
138,2,0,99.1,186.6,66.5,56.1,2847,0,2,121,5,3.54,3.07,9.0,160,5500,19,26,18620.0,9.831991550831058,4.795790545596741,5.075173815233827,2.1972245773362196,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,1.4563926401090046,0.14703757413603366,19360,54093
139,2,1,93.7,156.9,63.4,53.7,2050,4,2,97,1,3.62,2.36,9.0,69,4900,31,36,5195.0,8.540519016719735,4.574710978503383,4.23410650459726,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,-2.4468155272582335,0.26591974745191693,6693,63550
140,2,1,93.7,157.9,63.6,53.7,2120,4,2,108,1,3.62,2.64,8.7,73,4400,26,31,7053.0,8.86120833720818,4.68213122712422,4.290459441148391,2.163323025660538,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,-2.172178995061151,0.12798606592826942,7884,55120
141,2,1,93.3,157.3,63.8,55.7,2240,4,2,108,1,3.62,2.64,8.7,73,4400,26,31,7603.0,8.936298185228436,4.68213122712422,4.290459441148391,2.163323025660538,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,-1.9294975509686716,0.6657108268710744,7884,58240
142,0,0,97.2,172.0,65.4,52.5,2145,4,2,108,1,3.62,2.64,9.5,82,4800,32,37,7126.0,8.871505346165781,4.68213122712422,4.406719247264253,2.2512917986064953,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,-1.089378588661241,0.023660163521475437,8856,68640
143,0,0,97.2,172.0,65.4,52.5,2190,4,2,108,1,3.62,2.64,9.5,82,4400,28,33,7775.0,8.958668737047434,4.68213122712422,4.406719247264253,2.2512917986064953,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,-1.0508225806877123,0.015883964501433263,8856,61320
144,0,0,97.2,172.0,65.4,52.5,2340,4,2,108,5,3.62,2.64,9.0,94,5200,26,32,9960.0,9.206332350578643,4.68213122712422,4.543294782270004,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,-0.8128916141731445,-0.16561013728749455,10152,60840
145,0,0,97.0,172.0,65.4,54.3,2385,4,2,108,1,3.62,2.64,9.0,82,4800,24,25,9233.0,9.130539301772627,4.68213122712422,4.406719247264253,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,-0.7639462750402259,0.5026098473341591,8856,57240
146,0,0,97.0,172.0,65.4,54.3,2510,4,2,108,5,3.62,2.64,7.7,111,4800,24,29,11259.0,9.32892308780313,4.68213122712422,4.709530201312334,2.0412203288596382,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,-0.392436481379201,0.1050401517278065,11988,60240
147,0,0,97.0,173.5,65.4,53.0,2290,4,2,108,1,3.62,2.64,9.0,82,4800,28,32,7463.0,8.917712757131387,4.68213122712422,4.406719247264253,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,-0.8894196991536909,0.15522945030505772,8856,64120
148,0,0,97.0,173.5,65.4,53.0,2455,4,2,108,5,3.62,2.64,9.0,94,5200,25,31,10198.0,9.2299469016151,4.68213122712422,4.543294782270004,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,-0.6386367299812803,-0.028856717823884145,10152,61375
149,0,0,96.9,173.6,65.4,54.9,2420,4,2,108,1,3.62,2.64,9.0,82,4800,23,29,8013.0,8.98882050177807,4.68213122712422,4.406719247264253,2.1972245773362196,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,-0.6408715195042396,0.6896935667655559,8856,55660
150,0,0,96.9,173.6,65.4,54.9,2650,4,2,108,5,3.62,2.64,7.7,111,4800,23,23,11694.0,9.366831168735615,4.68213122712422,4.709530201312334,2.0412203288596382,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,-0.17939770723831389,0.27397940677910476,11988,60950
151,1,1,95.7,158.7,63.6,54.5,1985,3,2,92,1,3.05,3.03,9.0,62,4800,35,39,5348.0,8.584477938221834,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-2.3229368225627853,0.7781340283141204,5704,69475
152,1,1,95.7,158.7,63.6,54.5,2040,3,2,92,1,3.05,3.03,9.0,62,4800,31,38,6338.0,8.754318540250866,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-2.275812812817361,0.7686297850674021,5704,63240
153,1,0,95.7,158.7,63.6,54.5,2015,3,2,92,1,3.05,3.03,9.0,62,4800,31,38,6488.0,8.77770959579525,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-2.2972328172470995,0.7729498956340921,5704,62465
154,0,0,95.7,169.7,63.6,59.1,2280,3,2,92,1,3.05,3.03,9.0,62,4800,31,37,6918.0,8.841881989497114,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,-1.3502903568652624,2.233898260467565,5704,70680
155,0,0,95.7,169.7,63.6,59.1,2290,3,2,92,1,3.05,3.03,9.0,62,4800,27,32,7898.0,8.974364841846596,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-1.341722355093367,2.2321702162408887,5704,61830
156,0,0,95.7,169.7,63.6,59.1,3110,3,2,92,1,3.05,3.03,9.0,62,4800,27,32,8778.0,9.080003870248179,4.5217885770490405,4.127134385045092,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-0.6391462097979521,2.090470589653453,5704,83970
157,0,0,95.7,166.3,64.4,53.0,2081,3,2,98,1,3.19,3.03,9.0,70,4800,30,37,6938.0,8.844768827529695,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-1.8022279088212827,0.26343053734956023,6860,62430
158,0,0,95.7,166.3,64.4,52.8,2109,3,2,98,1,3.19,3.03,9.0,70,4800,30,37,7198.0,8.881558488638976,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-1.7929987029187022,0.19951769941799513,6860,63270
159,0,0,95.7,166.3,64.4,53.0,2275,3,2,110,3,3.27,3.35,22.5,56,4500,34,36,7898.0,8.974364841846596,4.700480365792417,4.02535169073515,3.1135153092103742,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-1.6496467844947467,0.31789408324841545,6160,77350
160,0,0,95.7,166.3,64.4,52.8,2275,3,2,110,3,3.27,3.35,22.5,56,4500,38,47,7788.0,8.960339366492091,4.700480365792417,4.02535169073515,3.1135153092103742,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-1.664407983553473,0.2588197691515433,6160,86450
161,0,0,95.7,166.3,64.4,53.0,2094,3,2,98,1,3.19,3.03,9.0,70,4800,38,47,7738.0,8.953898535260459,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-1.791089506517819,0.26118407985488135,6860,79572
162,0,0,95.7,166.3,64.4,52.8,2122,3,2,98,1,3.19,3.03,9.0,70,4800,28,34,8358.0,9.03097444300786,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-1.7818603006152385,0.1972712419233163,6860,59416
163,0,0,95.7,166.3,64.4,52.8,2140,3,2,98,1,3.19,3.03,9.0,70,4800,28,34,9258.0,9.133243321591216,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-1.7664378974258268,0.19416076231529938,6860,59920
164,1,1,94.5,168.7,64.0,52.6,2169,3,2,98,1,3.19,3.03,9.0,70,4800,29,34,8058.0,8.994420665751292,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.8298676508800746,0.09832698194105415,6860,62901
165,1,1,94.5,168.7,64.0,52.6,2204,3,2,98,1,3.19,3.03,9.0,70,4800,29,34,8238.0,9.016512874996026,4.584967478670572,4.248495242049359,2.1972245773362196,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-1.799879644678441,0.09227882714768797,6860,63916
166,1,1,94.5,168.7,64.0,52.6,2265,0,2,98,5,3.24,3.08,9.4,112,6600,26,29,9298.0,9.13755460225053,4.584967478670572,4.718498871295094,2.2407096892759584,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.3646765440933963,-0.4627692769957905,10976,58890
167,1,1,94.5,168.7,64.0,52.6,2300,0,2,98,5,3.24,3.08,9.4,112,6600,26,29,9538.0,9.16303909885817,4.584967478670572,4.718498871295094,2.2407096892759584,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-1.3346885378917628,-0.4688174317891567,10976,59800
168,2,1,98.4,176.2,65.6,52.0,2540,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,8449.0,9.041803370152845,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.14582027038720427,-0.8069220683862034,16936,60960
169,2,1,98.4,176.2,65.6,52.0,2536,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,9639.0,9.173572647783969,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.14239306967844617,-0.806230850695533,16936,60864
170,2,1,98.4,176.2,65.6,52.0,2551,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,9989.0,9.20923976653215,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.15524507233628912,-0.8088229170355471,16936,61224
171,2,1,98.4,176.2,65.6,52.0,2679,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,11199.0,9.323579767582693,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.264915495016549,-0.8309418831370005,16936,64296
172,2,1,98.4,176.2,65.6,52.0,2714,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,11549.0,9.354354132115088,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.29490350121818254,-0.8369900379303666,16936,65136
173,2,1,98.4,176.2,65.6,53.0,2975,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,17669.0,9.77956697061665,4.983606621708336,4.7535901911063645,2.2300144001592104,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.5923343427582809,-0.5867204217622554,16936,71400
174,-1,0,102.4,175.6,66.5,54.9,2326,3,2,122,5,3.31,3.54,8.7,92,4200,29,34,8948.0,9.09918532261002,4.804021044733257,4.5217885770490405,2.163323025660538,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.14588864475016014,0.7939407503268961,11224,67454
175,-1,0,102.4,175.6,66.5,54.9,2480,3,2,110,3,3.27,3.35,22.5,73,4500,30,33,10698.0,9.277812087091196,4.700480365792417,4.290459441148391,3.1135153092103742,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,-0.009406102738799218,1.1071682209088785,8030,74400
176,-1,0,102.4,175.6,66.5,53.9,2414,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,9988.0,9.209139651399664,4.804021044733257,4.5217885770490405,2.163323025660538,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0.1474810650492079,0.48336239064779063,11224,65178
